DATE,Construction,Legal,CustomerService,Architecture,Community_SocialService,ScientificResearch_Development,Security_PublicSafety,Driving,LogisticsSupport,Dental,Admininstrative,Productions_Manufacturing,Loading_Stocking,Childcare,Nursing,Insurance,MedicalTechnician,Marketing,ITOperations_Helpdesk,Installation_Maintenance,MedicalInformation,Retail,IndustrialEngineering,ProjectManagement,Accounting,Mathematics,Banking_Finance,PersonalCare_HomeHealth,Sports,CilvilEngineering,Management,Media_Communication,ElectricalEngineering,Education_Instruction,InformationDesign_Documentation,Hospitality_Tourism,FoodPreparation_Service,HumanResource,Therapy,Beauty_Wellness,Veterinary,Physicians_Surgeons,Cleaning_Sanitation,SoftwareDevelopment,Sales,Arts_Entertainment
2021-06-09,159.22,122.64,133.33,104.83,130.31,132.89,137.61,146.47,140.21,135.34,142.32,176.18,176.59,142.0,132.37,148.05,135.5,133.71,107.41,130.19,148.55,131.44,124.05,121.69,132.2,122.94,128.61,154.98,102.77,107.06,116.12,115.53,116.14,109.79,118.97,95.98,123.49,148.59,117.89,94.92,151.87,119.26,148.94,134.84,119.05,121.4
2021-06-10,159.23,122.93,133.48,104.81,130.37,133.07,138.03,146.6,140.02,135.51,142.56,176.23,176.57,142.33,132.5,147.91,135.63,134.39,107.57,130.26,148.59,131.25,124.43,121.8,132.47,123.23,128.87,155.21,103.1,107.43,116.28,115.66,116.24,110.07,119.1,96.02,123.5,148.93,118.04,95.23,151.94,119.72,149.34,135.2,118.97,120.34
2021-06-11,159.24,123.17,133.84,104.79,130.47,133.28,138.38,146.85,139.77,135.84,142.85,176.31,176.57,142.65,132.62,147.97,135.68,134.99,107.79,130.32,148.63,131.1,124.61,121.95,132.66,123.45,128.89,155.59,103.42,107.67,116.43,115.66,116.23,110.4,119.17,96.18,123.65,149.39,118.21,95.7,152.15,120.24,149.88,135.43,118.86,119.06
2021-06-12,159.32,123.19,134.22,104.87,130.63,133.31,138.59,146.96,139.36,136.33,143.14,176.37,176.55,143.0,132.79,147.97,135.67,135.36,107.91,130.45,148.7,131.06,124.8,122.07,132.76,123.47,128.85,156.25,103.94,107.95,116.52,115.5,116.24,110.65,119.21,96.36,123.92,149.68,118.41,96.28,152.38,120.47,150.17,135.55,118.67,117.54
2021-06-13,159.31,123.31,134.58,104.93,130.81,133.53,138.79,147.01,138.98,136.86,143.46,176.48,176.77,143.23,132.91,147.95,135.67,135.61,108.12,130.59,148.94,131.0,125.05,122.29,132.93,123.57,128.69,156.83,104.43,108.26,116.6,115.3,116.28,110.91,119.32,96.61,124.2,150.11,118.57,96.98,152.56,120.73,150.36,135.73,118.5,116.11
2021-06-14,159.47,123.52,135.11,104.99,131.09,133.77,139.05,147.33,138.87,137.46,143.93,176.68,177.23,143.66,133.05,148.05,135.83,135.84,108.47,130.78,149.25,131.36,125.46,122.59,133.2,123.78,128.7,157.5,105.03,108.56,116.81,115.12,116.55,111.27,119.52,97.03,124.61,150.63,118.7,97.81,152.81,120.99,150.55,136.01,118.46,114.87
2021-06-15,159.57,123.76,135.65,105.05,131.33,134.04,139.25,147.25,138.92,137.98,144.36,176.89,177.72,143.95,133.16,148.29,136.05,135.93,108.8,131.04,149.6,131.64,125.6,122.79,133.49,123.9,128.84,157.99,105.64,108.79,116.96,115.16,116.65,111.52,119.71,97.51,125.09,151.27,118.9,98.72,153.21,121.26,150.76,136.48,118.53,113.89
2021-06-16,159.38,123.83,136.15,105.1,131.54,134.12,139.4,146.91,138.92,138.5,144.62,177.06,178.0,144.27,133.18,148.29,136.18,135.79,108.89,131.18,149.75,131.84,125.79,123.01,133.76,123.69,128.77,158.44,106.11,108.99,117.04,115.15,116.82,111.68,119.77,97.96,125.57,151.77,119.12,99.59,153.51,121.61,150.8,136.69,118.63,113.91
2021-06-17,159.25,124.04,135.8,105.35,131.83,134.09,139.51,146.61,139.07,138.86,144.86,177.23,178.5,144.77,133.13,148.52,136.21,135.64,109.07,131.34,149.75,131.9,126.07,123.28,134.08,123.41,128.84,158.87,106.58,109.19,117.13,115.15,117.03,111.87,119.87,98.45,125.98,152.35,119.29,100.13,153.64,121.82,150.85,136.93,118.76,113.95
2021-06-18,159.05,124.19,135.2,105.54,131.99,134.04,139.61,146.2,139.18,139.05,145.03,177.42,178.89,145.15,133.05,148.52,136.16,135.35,108.98,131.45,149.75,132.18,125.98,123.41,134.39,122.93,128.85,159.31,106.93,109.5,117.16,115.14,117.16,111.95,119.79,99.02,126.31,152.87,119.4,100.55,153.71,121.85,150.86,136.89,118.9,113.83
2021-06-19,158.8,124.46,135.4,105.79,132.26,134.29,139.56,145.87,139.41,139.02,145.29,177.82,179.44,145.61,132.95,148.58,136.25,135.32,109.15,131.67,149.83,132.63,126.31,123.71,134.8,122.61,129.01,159.71,107.02,109.86,117.25,115.22,117.66,112.16,119.96,99.63,126.47,153.6,119.52,100.49,153.78,121.86,151.25,137.15,119.22,113.85
2021-06-20,158.66,124.56,135.55,105.98,132.4,134.32,139.43,145.68,139.77,139.04,145.56,178.17,179.79,146.25,132.8,148.55,136.32,135.28,109.2,131.85,149.67,133.03,126.43,123.92,135.18,122.12,128.97,160.14,107.2,110.17,117.32,115.47,118.0,112.3,119.95,100.14,126.79,154.07,119.66,100.37,154.01,121.85,151.68,137.17,119.42,113.81
2021-06-21,158.59,124.71,135.76,106.19,132.56,134.45,139.31,145.5,140.1,139.01,145.85,178.52,180.01,146.92,132.74,148.73,136.35,135.22,109.24,132.06,149.57,133.41,126.62,124.14,135.57,121.7,128.61,160.64,107.47,110.54,117.4,115.79,118.34,112.49,119.96,100.56,127.2,154.65,119.89,100.38,154.22,121.98,152.22,137.15,119.72,113.71
2021-06-22,158.46,124.76,135.92,106.34,132.65,134.49,139.14,145.26,140.34,138.93,146.1,178.67,180.18,147.31,132.72,148.65,136.29,135.24,109.15,132.16,149.41,133.67,126.72,124.29,135.95,121.39,128.29,161.03,107.61,110.71,117.51,116.1,118.55,112.68,119.94,100.95,127.62,155.21,120.09,100.38,154.23,122.04,152.61,137.13,119.83,113.53
2021-06-23,158.51,125.06,136.17,106.52,132.74,134.76,139.02,145.29,140.71,138.98,146.52,178.88,180.39,147.8,132.7,149.03,136.3,135.57,109.21,132.35,149.39,134.14,126.89,124.48,136.36,121.37,128.08,161.42,107.85,110.96,117.81,116.58,118.78,112.89,120.11,101.36,128.22,155.91,120.3,100.42,154.3,122.02,153.1,137.26,120.13,113.46
2021-06-24,158.42,125.17,137.25,106.57,132.78,135.08,138.91,145.22,141.0,139.03,146.89,178.96,180.44,148.06,132.71,149.37,136.37,135.88,109.23,132.48,149.43,134.77,126.96,124.63,136.65,121.44,127.81,161.72,107.99,111.19,118.15,116.95,118.95,113.05,120.31,101.7,128.88,156.43,120.43,100.52,154.47,122.15,153.49,137.32,120.4,113.48
2021-06-25,158.35,125.28,138.33,106.56,132.82,135.33,138.86,145.18,141.23,139.16,147.23,178.91,180.4,148.36,132.75,149.78,136.49,136.31,109.39,132.58,149.51,135.14,127.33,124.81,136.89,121.71,127.69,161.97,108.2,111.3,118.57,117.27,119.21,113.27,120.59,101.95,129.63,156.85,120.54,100.52,154.66,122.35,153.86,137.56,120.62,113.77
2021-06-26,158.55,125.71,138.74,106.62,133.01,136.08,138.98,145.24,141.75,139.44,147.79,179.11,180.72,149.11,133.01,150.56,136.86,136.97,109.61,132.84,149.92,135.41,127.81,125.15,137.42,122.36,128.01,162.2,108.63,111.53,119.18,118.1,119.51,113.62,121.16,102.28,130.6,157.61,120.71,100.75,154.97,122.85,154.3,137.97,121.02,114.52
2021-06-27,158.78,125.95,139.1,106.67,133.17,136.36,139.21,145.23,141.95,139.89,148.24,179.1,180.82,149.74,133.26,151.12,137.08,137.43,109.73,133.07,150.3,135.6,128.01,125.35,137.69,122.77,128.03,162.54,109.08,111.6,119.71,118.42,119.58,113.95,121.48,102.65,131.57,158.22,120.89,100.92,155.32,123.23,154.84,138.21,121.34,115.13
2021-06-28,159.21,126.26,139.47,106.8,133.42,136.62,139.58,145.28,142.17,140.61,148.8,179.26,181.22,150.6,133.54,151.54,137.37,138.04,109.89,133.41,150.73,135.81,128.06,125.6,138.03,123.16,128.4,162.98,109.62,111.67,120.32,118.8,119.58,114.33,121.85,103.15,132.61,158.85,121.13,100.94,155.8,123.57,155.48,138.5,121.66,115.96
2021-06-29,159.66,126.72,139.83,107.04,133.74,136.92,140.06,145.38,142.51,141.29,149.39,179.51,181.73,151.57,133.85,152.14,137.74,138.67,110.25,133.82,151.24,136.02,128.45,126.01,138.41,123.75,129.04,163.56,110.2,111.97,120.96,119.19,119.82,114.73,122.33,103.7,133.69,159.58,121.33,100.84,156.43,123.98,156.14,138.87,122.06,117.01
2021-06-30,160.02,126.94,140.08,107.12,133.92,137.05,140.38,145.26,142.66,141.79,149.76,179.56,182.21,152.17,134.11,152.34,138.06,139.04,110.52,134.11,151.65,136.06,128.68,126.3,138.64,124.12,129.61,163.95,110.59,112.08,121.45,119.36,119.98,115.08,122.71,104.18,134.63,160.08,121.42,100.56,156.96,124.28,156.63,139.13,122.17,118.08
2021-07-01,160.38,127.16,140.33,107.19,134.09,137.19,140.71,145.14,142.8,142.29,150.13,179.62,182.69,152.78,134.37,152.54,138.38,139.41,110.79,134.39,152.06,136.11,128.91,126.6,138.87,124.49,130.18,164.35,110.98,112.19,121.94,119.54,120.13,115.42,123.08,104.66,135.57,160.58,121.51,100.28,157.48,124.59,157.12,139.39,122.28,119.15
2021-07-02,160.79,127.48,140.52,107.22,134.32,137.34,141.15,145.02,143.13,142.83,150.51,179.88,183.33,153.43,134.67,152.82,138.79,139.8,111.08,134.72,152.62,136.1,129.07,126.83,139.23,124.89,130.75,164.92,111.41,112.32,122.38,119.74,120.34,115.7,123.43,105.13,136.43,161.19,121.63,100.04,158.06,125.04,157.63,139.63,122.41,120.13
2021-07-03,161.08,127.52,140.61,107.26,134.44,137.11,141.58,145.03,143.28,143.35,150.76,180.08,183.99,153.59,134.88,152.86,139.02,139.94,111.25,134.96,152.97,136.16,128.88,126.91,139.4,125.07,130.87,165.61,111.6,112.37,122.72,119.65,120.33,115.84,123.45,105.69,137.18,161.6,121.79,99.87,158.52,125.4,158.03,139.63,122.28,120.75
2021-07-04,161.43,127.84,140.58,107.43,134.7,137.34,141.95,145.12,143.6,143.84,151.05,180.46,185.11,153.92,135.17,153.16,139.41,140.38,111.54,135.2,153.49,136.3,128.89,127.16,139.79,125.51,131.38,166.2,111.8,112.5,123.14,119.95,120.44,115.97,123.75,106.23,137.78,162.23,121.99,99.8,158.91,125.8,158.32,139.94,122.38,121.38
2021-07-05,161.46,128.02,140.46,107.44,134.85,137.5,142.19,145.08,143.86,144.09,151.13,180.68,186.16,153.76,135.3,153.31,139.66,140.69,111.81,135.28,153.83,136.43,129.01,127.3,140.08,125.87,131.74,166.57,111.87,112.6,123.42,120.12,120.62,115.97,123.99,106.63,138.19,162.72,122.17,99.69,159.08,126.07,158.36,140.19,122.24,121.8
2021-07-06,161.46,128.16,140.3,107.6,135.06,137.73,142.35,145.12,144.07,144.39,151.19,180.9,187.23,153.58,135.46,153.45,139.91,140.99,112.09,135.36,154.17,136.56,129.09,127.44,140.41,126.22,132.16,167.0,111.91,112.73,123.66,120.21,120.8,115.94,124.21,106.98,138.53,163.2,122.42,99.71,159.27,126.36,158.47,140.51,122.14,122.09
2021-07-07,161.62,128.34,140.09,107.85,135.37,137.93,142.53,145.23,144.34,144.89,151.17,181.4,188.48,153.53,135.61,153.88,140.11,141.26,112.42,135.48,154.45,136.74,129.21,127.59,140.77,126.53,132.53,167.37,112.03,112.87,123.85,120.19,120.95,115.82,124.41,107.24,138.76,163.59,122.77,99.0,159.49,126.59,158.57,140.83,122.06,122.32
2021-07-08,161.92,128.68,140.03,108.24,135.83,138.26,142.84,145.52,144.63,145.5,151.34,182.19,189.52,153.85,135.88,154.42,140.45,141.62,112.78,135.73,154.91,136.93,129.39,127.82,141.31,126.96,132.93,167.82,112.29,113.24,124.07,120.35,121.16,115.96,124.65,107.46,138.93,164.11,123.3,99.2,159.74,127.0,159.0,141.21,122.03,122.58
2021-07-09,162.13,129.04,140.04,108.69,136.38,138.59,143.12,145.9,144.76,146.08,151.65,182.96,190.84,154.34,136.19,154.98,140.7,142.04,113.23,135.95,155.21,137.26,129.66,128.21,141.88,127.36,133.31,168.13,112.54,113.75,124.23,120.65,121.41,116.33,125.0,107.68,139.11,164.61,123.75,99.44,159.96,127.26,159.45,141.73,121.96,122.93
2021-07-10,161.89,129.29,139.83,109.06,136.61,138.71,143.1,145.69,144.75,146.13,151.72,183.13,191.64,154.19,136.16,155.32,140.78,142.34,113.62,135.9,155.29,137.34,129.79,128.35,142.17,127.44,133.52,167.72,112.65,113.99,124.22,120.8,121.37,116.47,125.28,107.65,139.17,164.78,123.86,99.39,159.93,127.4,159.43,142.03,121.83,123.05
2021-07-11,161.52,129.51,139.82,109.28,136.7,138.8,143.09,145.52,144.87,146.01,151.84,183.4,191.91,153.91,136.15,155.82,140.85,142.55,114.08,135.93,155.4,137.42,130.17,128.55,142.58,127.54,133.71,167.27,112.66,114.29,124.18,120.92,121.63,116.69,125.58,107.68,139.14,165.04,123.93,99.11,159.83,127.53,159.51,142.28,121.58,123.34
2021-07-12,161.11,129.71,139.79,109.52,136.91,138.86,143.1,145.42,144.88,145.83,151.98,183.63,192.19,153.75,136.17,156.38,140.89,142.69,114.4,135.97,155.58,137.39,130.19,128.71,142.94,127.56,133.91,166.87,112.65,114.58,124.15,121.09,121.63,116.87,125.83,107.77,139.08,165.19,123.95,98.82,159.11,127.67,159.67,142.38,121.41,123.49
2021-07-13,161.05,130.06,139.76,109.68,137.14,139.0,143.14,145.36,145.14,145.6,152.23,183.94,192.26,153.77,136.18,156.77,140.91,142.82,114.76,136.03,155.75,137.45,130.41,129.01,143.24,127.59,133.98,166.59,112.36,114.96,124.2,121.27,121.75,117.18,126.17,107.84,138.93,165.34,123.93,98.45,159.07,127.91,159.89,142.54,121.24,123.74
2021-07-14,160.52,130.41,139.7,109.76,137.24,139.16,143.29,145.27,145.43,145.27,152.64,184.06,191.7,153.78,136.36,156.95,141.05,142.94,115.15,136.01,156.06,137.41,130.54,129.34,143.57,127.7,133.86,166.61,112.14,115.4,124.26,121.65,121.89,117.62,126.49,108.13,138.81,165.63,123.96,99.16,159.11,128.09,160.28,142.81,121.17,124.01
2021-07-15,160.04,130.68,139.65,109.85,137.51,139.39,143.53,145.11,146.07,144.86,153.02,184.04,191.23,153.53,136.51,157.18,141.21,143.08,115.61,136.05,156.36,137.59,130.74,129.71,143.7,127.79,133.8,166.68,111.92,115.73,124.4,122.14,122.13,118.07,126.91,108.51,138.66,165.81,123.96,99.07,159.14,128.26,160.45,143.12,121.12,124.28
2021-07-16,159.62,130.84,139.5,110.0,137.57,139.58,144.97,145.03,146.69,144.41,153.05,183.88,190.18,152.99,136.58,157.23,141.39,143.07,115.82,136.0,156.74,137.62,130.84,129.97,143.49,127.82,133.6,166.75,111.67,115.94,124.59,122.46,122.17,118.07,127.23,108.95,138.49,165.85,124.08,99.03,159.12,128.32,160.58,143.24,121.12,124.47
2021-07-17,159.74,130.89,139.41,110.07,137.74,139.59,146.64,145.56,147.34,144.5,153.39,183.97,188.95,153.41,136.94,157.19,141.65,142.94,116.0,136.16,157.1,137.56,131.03,130.25,143.08,127.92,133.63,167.53,111.64,116.18,124.82,122.85,122.27,118.28,127.48,109.38,138.45,166.01,124.51,99.38,159.47,128.43,161.08,143.45,121.2,124.48
2021-07-18,160.01,131.13,139.44,110.42,138.2,140.1,148.27,146.04,147.75,144.64,153.81,184.25,187.69,153.92,137.4,157.18,142.08,143.04,116.31,136.45,157.62,137.85,131.39,130.65,142.51,128.43,134.01,168.38,111.71,116.54,125.09,123.49,122.54,118.88,127.97,109.82,138.58,166.33,125.01,99.95,159.8,128.77,161.54,143.91,121.43,124.79
2021-07-19,160.57,131.4,139.45,110.88,138.43,140.72,149.91,146.56,148.67,144.92,154.29,184.61,186.36,154.52,137.96,157.18,142.67,143.18,116.68,136.81,158.14,138.24,131.9,131.09,141.76,128.97,134.37,169.27,111.85,116.86,125.36,124.11,122.92,119.52,128.48,110.24,138.81,166.78,125.56,100.68,160.89,129.17,162.02,144.53,121.78,125.16
2021-07-20,160.78,131.4,139.52,111.29,138.52,141.19,151.75,147.05,149.49,145.18,154.59,184.84,184.73,155.12,138.51,157.37,143.31,143.34,116.95,137.1,158.6,138.5,132.28,131.32,140.76,129.46,134.66,169.91,112.29,117.08,125.54,124.81,123.11,119.97,128.81,110.78,139.14,167.22,126.05,101.64,161.13,129.41,162.37,144.99,122.07,125.41
2021-07-21,160.22,131.14,139.24,111.48,138.35,141.85,152.87,146.84,150.03,144.65,154.56,184.4,183.38,154.7,138.7,156.88,143.86,143.19,117.11,136.97,158.94,138.94,132.64,131.35,140.28,129.99,135.26,169.69,112.39,117.05,125.5,125.23,123.29,119.92,129.25,110.57,139.03,167.34,126.07,101.7,160.75,129.65,161.76,145.37,121.91,125.45
2021-07-22,159.19,130.75,138.63,111.6,137.89,142.22,153.71,146.31,150.28,143.93,154.33,183.74,181.96,154.17,138.75,156.08,144.17,142.92,117.21,136.58,159.07,138.9,132.96,131.26,139.78,130.53,135.83,169.18,112.32,116.98,125.29,125.37,123.19,119.78,129.57,110.22,138.86,167.42,125.91,101.73,160.05,129.48,160.97,145.7,121.62,125.32
2021-07-23,157.78,130.32,138.26,111.52,137.5,142.82,153.4,145.51,150.63,143.02,154.25,182.95,180.62,153.59,138.86,155.39,144.51,142.58,117.46,136.13,159.29,139.12,133.57,131.21,139.45,131.11,136.57,168.43,112.19,116.83,125.05,125.49,123.27,120.14,129.97,109.79,138.65,167.62,125.6,101.55,159.2,129.4,159.97,146.31,121.13,125.22
2021-07-24,155.97,130.0,137.89,111.45,136.95,143.47,152.75,144.35,150.82,141.77,153.85,181.97,179.38,152.84,138.86,154.71,144.8,142.33,117.56,135.53,159.45,139.53,133.91,131.16,139.3,131.75,136.98,167.19,111.89,116.76,124.79,125.45,123.3,120.25,130.33,109.31,138.42,167.72,125.03,101.19,158.23,129.16,158.9,146.91,120.6,125.34
2021-07-25,153.91,129.39,137.04,111.25,136.17,143.76,152.23,143.02,151.53,140.42,153.32,180.74,178.33,151.55,138.82,153.86,144.95,141.88,117.64,134.72,159.56,139.51,134.36,131.04,139.16,132.05,137.2,165.82,111.58,116.7,124.51,125.24,123.36,119.78,130.61,108.81,138.12,167.69,124.36,100.81,157.14,128.76,157.69,147.47,119.83,125.18
2021-07-26,151.39,128.71,136.21,110.85,135.56,143.93,151.57,141.5,151.44,138.88,152.57,179.28,177.1,150.02,138.63,152.86,144.95,141.31,117.64,133.71,159.6,139.5,134.63,130.84,139.13,132.32,137.37,164.24,111.15,116.5,124.18,124.87,123.24,119.19,130.8,108.3,137.73,167.56,123.6,100.38,156.32,128.29,156.26,147.88,118.94,125.09
2021-07-27,148.92,128.28,135.55,110.45,135.12,144.07,150.9,140.04,151.19,137.43,151.99,177.94,176.32,148.7,138.46,151.86,144.98,140.74,117.68,132.81,159.8,139.52,134.72,130.72,139.39,132.59,137.57,163.04,110.89,116.25,123.97,124.59,123.18,118.86,130.99,108.06,137.49,167.47,122.99,99.85,155.12,127.95,154.98,148.26,118.08,125.11
2021-07-28,147.58,128.18,135.27,110.31,134.82,144.01,150.74,139.31,151.14,136.66,151.79,177.24,175.53,148.18,138.45,151.51,144.98,140.52,117.71,132.39,160.0,139.6,134.75,130.74,138.87,132.85,137.81,162.42,110.81,116.15,123.93,124.53,123.16,118.89,130.99,108.39,137.62,167.63,122.66,100.06,154.49,127.63,154.54,148.59,117.65,125.18
2021-07-29,146.61,128.22,135.14,110.27,134.64,144.08,150.74,138.79,150.89,136.17,151.68,176.69,175.01,147.68,138.52,151.14,145.11,140.36,117.84,132.15,160.3,139.8,134.89,130.92,138.64,133.12,138.03,162.01,110.8,116.07,123.94,124.49,123.45,118.76,131.15,108.67,137.89,167.84,122.49,100.2,153.94,127.58,154.15,149.0,117.33,125.4
2021-07-30,145.87,128.15,134.7,110.37,134.09,143.92,150.17,138.49,150.45,135.67,151.43,176.05,174.71,146.88,138.44,150.92,145.22,140.23,117.83,131.89,160.41,139.61,134.85,131.01,138.21,133.29,138.1,161.62,110.69,116.07,123.94,124.37,123.65,118.47,131.22,108.75,138.04,167.76,122.28,100.41,153.09,127.54,153.76,149.25,117.1,125.44
2021-07-31,145.6,128.38,134.52,110.67,134.23,144.15,149.95,138.73,150.32,135.58,151.59,176.04,174.94,146.24,138.56,151.14,145.66,140.39,118.15,132.01,161.0,139.64,135.33,131.36,138.2,133.62,138.43,161.75,110.92,116.22,124.15,124.57,124.04,118.41,131.51,109.2,138.44,168.08,122.44,100.53,152.27,127.74,153.69,149.68,117.03,125.72
2021-08-01,145.35,128.64,134.59,110.82,134.43,144.07,149.5,139.02,149.48,135.5,151.64,175.79,174.89,145.99,138.56,151.13,145.96,140.38,118.14,132.0,161.33,139.38,135.24,131.45,138.12,133.67,138.39,161.87,111.13,116.15,124.29,124.61,123.94,118.76,131.43,109.5,138.65,168.19,122.6,100.5,151.5,127.94,153.54,149.75,116.99,125.88
2021-08-02,145.33,128.85,134.58,111.08,134.57,144.02,149.12,139.29,148.97,135.48,151.84,175.76,175.08,145.82,138.75,151.22,146.36,140.5,118.2,132.16,161.77,138.8,135.25,131.62,138.15,133.76,138.4,162.16,111.33,116.23,124.47,124.76,123.96,119.18,131.39,109.84,138.79,168.34,122.8,100.36,150.31,128.21,153.53,149.91,116.97,125.91
2021-08-03,145.29,128.99,134.29,111.39,134.62,144.12,147.26,139.53,148.48,135.38,151.95,175.81,175.17,145.22,138.96,151.31,146.78,140.82,118.24,132.23,162.15,138.25,135.59,131.83,138.19,133.89,138.68,162.15,111.42,116.36,124.51,124.81,124.08,119.32,131.41,109.85,138.76,168.47,122.9,99.97,149.56,128.48,153.39,150.17,116.97,125.88
2021-08-04,145.29,129.12,134.1,111.64,134.85,144.28,145.54,139.75,147.98,135.28,152.08,175.94,175.35,144.84,139.18,151.51,147.3,141.22,118.35,132.39,162.59,137.55,136.01,132.1,139.92,133.88,138.87,162.18,111.57,116.56,124.68,124.88,124.26,119.45,131.61,109.91,138.75,168.66,123.14,99.3,148.91,128.78,153.23,150.56,117.01,126.02
2021-08-05,145.3,129.36,133.97,111.79,135.08,144.48,144.12,140.05,147.85,135.09,152.34,176.1,175.47,144.64,139.47,151.92,147.94,141.51,118.33,132.47,163.09,137.12,136.3,132.32,141.52,133.85,138.97,162.27,111.82,116.79,124.93,125.05,124.38,119.64,131.7,110.11,138.8,168.94,123.45,98.6,148.58,129.11,153.29,150.89,117.03,126.11
2021-08-06,145.47,129.88,134.02,111.93,135.71,144.74,143.21,140.42,147.91,135.11,152.82,176.57,175.46,144.94,139.99,152.08,148.61,141.91,118.44,132.61,163.72,136.87,136.55,132.7,143.43,133.84,139.1,162.71,112.26,117.02,125.3,125.35,124.66,119.83,131.9,110.82,139.04,169.54,124.01,97.88,148.63,129.52,153.61,151.21,117.27,126.45
2021-08-07,145.28,129.79,133.66,111.77,135.71,144.48,142.17,140.35,147.57,134.88,152.81,176.33,174.9,144.79,140.13,151.6,148.73,141.69,118.12,132.34,163.79,136.22,136.16,132.62,144.88,133.37,138.76,162.92,112.34,117.02,125.3,125.1,124.75,119.78,131.53,110.97,138.88,169.38,124.34,97.18,148.69,129.63,153.52,150.78,117.18,126.26
